loss_0,loss_1,loss_2,total_loss
1.810195088386535645e+00,4.707711040973663330e-01,1.219225227832794189e-01,2.402888715267181396e+00
1.791648387908935547e+00,4.679806232452392578e-01,1.213418990373611450e-01,2.380970910191535950e+00
1.748171687126159668e+00,4.602457284927368164e-01,1.197630390524864197e-01,2.328180454671382904e+00
1.894498109817504883e+00,4.457361698150634766e-01,1.169396042823791504e-01,2.457173883914947510e+00
1.735917210578918457e+00,4.564895927906036377e-01,1.190309971570968628e-01,2.311437800526618958e+00
1.707717776298522949e+00,4.509737491607666016e-01,1.179074496030807495e-01,2.276598975062370300e+00
1.685756683349609375e+00,4.470546245574951172e-01,1.171090006828308105e-01,2.249920308589935303e+00
1.664078593254089355e+00,4.417856037616729736e-01,1.160620599985122681e-01,2.221926257014274597e+00
1.642784833908081055e+00,4.389854967594146729e-01,1.155596673488616943e-01,2.197329998016357422e+00
1.623714447021484375e+00,4.378066062927246094e-01,1.153617724776268005e-01,2.176882825791835785e+00
1.597462415695190430e+00,4.335867166519165039e-01,1.146906018257141113e-01,2.145739734172821045e+00
1.580074071884155273e+00,4.292732775211334229e-01,1.139278784394264221e-01,2.123275227844715118e+00
1.560967445373535156e+00,4.237078428268432617e-01,1.129494905471801758e-01,2.097624778747558594e+00
1.549657940864562988e+00,4.104046225547790527e-01,1.108286082744598389e-01,2.070891171693801880e+00
1.520867824554443359e+00,4.084094166755676270e-01,1.104982420802116394e-01,2.039775483310222626e+00
1.507270574569702148e+00,4.084058403968811035e-01,1.105384081602096558e-01,2.026214823126792908e+00
1.477000117301940918e+00,4.039284884929656982e-01,1.099757999181747437e-01,1.990904405713081360e+00
1.486941218376159668e+00,3.956695497035980225e-01,1.088029071688652039e-01,1.991413675248622894e+00
1.465998172760009766e+00,3.997958302497863770e-01,1.093894094228744507e-01,1.975183412432670593e+00
1.465920090675354004e+00,3.997958302497863770e-01,1.093894094228744507e-01,1.975105330348014832e+00
1.455549836158752441e+00,3.953117728233337402e-01,1.086376607418060303e-01,1.959499269723892212e+00
1.437888860702514648e+00,3.853940665721893311e-01,1.069875136017799377e-01,1.930270440876483917e+00
1.427847862243652344e+00,3.795880973339080811e-01,1.060413792729377747e-01,1.913477338850498199e+00
1.411511301994323730e+00,3.764599263668060303e-01,1.054858118295669556e-01,1.893457040190696716e+00
1.390709042549133301e+00,3.748653531074523926e-01,1.052360981702804565e-01,1.870810493826866150e+00
1.376945018768310547e+00,3.726997375488281250e-01,1.048994213342666626e-01,1.854544177651405334e+00
1.360203623771667480e+00,3.654632866382598877e-01,1.039303690195083618e-01,1.829597279429435730e+00
1.343199491500854492e+00,3.591981232166290283e-01,1.029549092054367065e-01,1.805352523922920227e+00
1.328688979148864746e+00,3.571382164955139160e-01,1.026958152651786804e-01,1.788523010909557343e+00
1.305912017822265625e+00,3.516753017902374268e-01,1.019949018955230713e-01,1.759582221508026123e+00
1.291376352310180664e+00,3.471496105194091797e-01,1.014263182878494263e-01,1.739952281117439270e+00
